code,name,rights_month,rights_date,yuutai_genre,yuutai_content,min_investment
9241,フューチャーリンクネットワーク,8,2025-08-31,金券・ギフト,"「キル フェ ボン」で使えるギフトカード（3,000円相当～）など",119800
6025,日本PCサービス,8,2025-08-31,買物券・プリペイドカード,"自社店舗などで使える優待買物割引券（3,000円相当）",96300
7805,プリントネット,8,2025-08-31,買物券・プリペイドカード,"バイク購入に使える優待買物割引券（30,000円相当）など",39300
9244,リップス,8,2025-08-31,その他,"デジタルギフト（20,000円相当）",475500
6333,TENTIAL,8,2025-08-31,金券・ギフト,"オリジナルQUOカード（1,000円相当）など",309000
5580,プロディライト,8,2025-08-31,買物券・プリペイドカード,"「モスバーガー」のほか、グループ店舗で使える優待食事割引券（1,000円相当～）",386500
9601,松竹,8,2025-08-31,その他,新潟県魚沼産コシヒカリ（5kg相当～）,2193000
7513,コジマ,8,2025-08-31,金券・ギフト,QUOカード（500円相当～）,284500
3826,システムインテグレータ,8,2025-08-31,その他,自社グループ事業の関連商品,1149000
8167,リテールパートナーズ,8,2025-08-31,金券・ギフト,"オリジナルQUOカード（1,000円相当～）",231200
3168,MERF,8,2025-08-31,カタログギフト,"グルメカタログギフト（3,000円相当）など",314000
3189,ANAPホールディングス,8,2025-08-31,その他,"水産加工品（3,000円相当）",351000
3607,クラウディアホールディングス,8,2025-08-31,買物券・プリペイドカード,"「ミスタードーナツ」などで使える優待利用割引券（1,000円相当～）",371700
4343,イオンファンタジー,8,2025-08-31,金券・ギフト,"QUOカード（1,000円相当）",200000
3498,霞ヶ関キャピタル,8,2025-08-31,金券・ギフト,"QUOカード（1,000円相当～）",181400
2798,ワイズテーブルコーポレーション,8,2025-08-31,その他,「日本ハウス・ファーム函館農場」の生産野菜を使ったスープセット（1セット）,297000
2901,ウェルディッシュ,8,2025-08-31,金券・ギフト,"「ヒマラヤスポーツ」のほか、グループ店舗で使えるヒマラヤポイント（1,000ポイント～）など",85600
2685,アンドエスティHD,8,2025-08-31,買物券・プリペイドカード,"「ヤマザワ」で使える優待買物割引券（2,000円相当～）など",115100
9778,昴,8,2025-08-31,その他,"自社製品（3,000円相当～）",366500
6543,日宣,8,2025-08-31,金券・ギフト,QUOカードPay（500円相当～）など,252600
2683,魚喜,8,2025-08-31,買物券・プリペイドカード,"「ATAOLAND＋」で使える優待買物割引クーポン（5,000円相当）",20100
5025,マーキュリー,8,2025-08-31,金券・ギフト,QUOカードPay（500円相当～）など,252600
7077,ALinkインターネット,8,2025-08-31,食品,"自社商品の詰め合わせ（1,500円相当～）",227200
7630,壱番屋,8,2025-08-31,金券・ギフト,りそなグループの銀行で優遇が受けられるクラブポイント（年間240ポイント～）,149350
9946,ミニストップ,8,2025-08-31,金券・ギフト,"映像サービス「U-NEXT」で利用できるポイント（1,000円相当～）など",203500
3387,クリエイト・レストランツ・ホールディングス,8,2025-08-31,金券・ギフト,"全国共通商品券（2,000円相当～）",171900
3536,アクサスホールディングス,8,2025-08-31,金券・ギフト,QUOカード（500円相当～）,164900
2972,サンケイリアルエステート投資法人,8,2025-08-31,その他,貴金属製品の優待価格売買,2970
7545,西松屋チェーン,8,2025-08-31,金券・ギフト,"優待ポイント（20,000円相当）",835750
7049,識学,8,2025-08-31,その他,美術展覧会「Idemitsu Art Award展」の招待券,1072
8254,さいか屋,8,2025-08-31,買物券・プリペイドカード,「AOKI」のほか、グループ店舗で使える優待買物割引券（20％：5枚～）など,166300
3174,ハピネス・アンド・ディ,8,2025-08-31,金券・ギフト,QUOカード（500円相当～）,236500
2815,アリアケジャパン,9,2025-09-30,その他,おこめ券（880円相当～）,287300
8275,フォーバル,9,2025-09-30,買物券・プリペイドカード,"「喫茶ルノアール」のほか、グループ店舗で使える優待食事割引券（1,000円相当～）",92800
6070,キャリアリンク,9,2025-09-30,金券・ギフト,"QUOカード（4,000円相当～）",1254000
9635,武蔵野興業,9,2025-09-30,その他,"おこめ券（1,320円相当～）",242800
9404,日本テレビホールディングス,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当～）など",299150
4124,大阪油化工業,9,2025-09-30,金券・ギフト,QUOカード（500円相当）,21100
2207,meito,9,2025-09-30,食品,"自社商品（3,000円相当）",495000
1867,植木組,9,2025-09-30,その他,「有馬温泉 太閤の湯」で使える優待入場券（2枚～）など,233100
2432,ディー・エヌ・エー,9,2025-09-30,その他,"デジタルギフト（10,000円相当）",184000
3096,オーシャンシステム,9,2025-09-30,その他,おこめ券（880円相当～）,33700
4902,コニカミノルタ,9,2025-09-30,その他,自社製品の優待割引販売など,249150
7578,ニチリョク,9,2025-09-30,その他,"自社製品（3,000円相当～）など",403400
3447,信和,9,2025-09-30,その他,「有馬温泉 太閤の湯」で使える優待入場券（2枚～）など,233700
9044,南海電気鉄道,9,2025-09-30,カタログギフト,"北海道の特産品カタログギフト（2,000円相当～）",1797500
4801,セントラルスポーツ,9,2025-09-30,金券・ギフト,"公式通販サイトで使えるイミダポイント（2,000円相当～）",18300
4539,日本ケミファ,9,2025-09-30,買物券・プリペイドカード,"「Joshin」で使える優待買物割引券（2,200円相当～）",267200
9010,富士急行,9,2025-09-30,その他,"自社製品（マスクなど）（5,000円相当）",800000
2749,JPホールディングス,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,86300
3799,キーウェアソリューションズ,9,2025-09-30,その他,"株主限定タオルセット（5,000円相当）など",207600
1952,新日本空調,9,2025-09-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（5,000円相当～）",357600
4061,デンカ,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当～）など",79800
1795,マサル,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当～）",110800
2220,亀田製菓,9,2025-09-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（3,000円相当～）",539500
4658,日本空調サービス,9,2025-09-30,その他,"おこめギフト券（1,320円相当～）",391350
6551,ツナググループ・ホールディングス,9,2025-09-30,その他,"デジタルギフト（1,000円相当～）",345000
9726,KNT-CTホールディングス,9,2025-09-30,金券・ギフト,"PayPayマネーライト（1,000円相当）",21870
4718,早稲田アカデミー,9,2025-09-30,食品,"自社特選お菓子（2,200円相当～）など",75800
8153,モスフードサービス,9,2025-09-30,その他,"自社製品の詰め合わせ（3,000円相当～）",328000
2281,プリマハム,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）など",73000
3178,チムニー,9,2025-09-30,金券・ギフト,"QUOカード（3,000円相当～）",927000
3494,マリオン,9,2025-09-30,金券・ギフト,"VISAギフトカード（5,000円相当～）など",425000
6557,AIAIグループ,9,2025-09-30,その他,自社グループ商品の詰め合わせ,115400
8136,サンリオ,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）など",251850
4751,サイバーエージェント,9,2025-09-30,買物券・プリペイドカード,「丸善」のほか、グループ店舗で使える優待買物割引券（500円相当～）,33400
8101,GSIクレオス,9,2025-09-30,金券・ギフト,"QUOカード（3,000円相当～）",677000
9616,共立メンテナンス,9,2025-09-30,金券・ギフト,"Amazonギフトカード（5,000円相当～）",626000
3648,AGS,9,2025-09-30,食品,"自社商品（5,000円相当～）",76200
8892,エスコン,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）",220000
9831,ヤマダホールディングス,9,2025-09-30,買物券・プリペイドカード,"「築地銀だこ」のほか、グループ店舗で使える優待食事割引券（1,500円相当～）",205500
7628,オーハシテクニカ,9,2025-09-30,その他,"自社製品（2,500円相当～）",476500
7800,アミファ,9,2025-09-30,金券・ギフト,"QUOカード（5,000円相当～）",670500
2209,井村屋グループ,9,2025-09-30,その他,「スタジオアリス」で使える優待撮影無料券,203100
9023,東京地下鉄,9,2025-09-30,その他,ミツウロコグループの店舗・通販サイトで使えるeGift（500円相当～）など,210800
9104,商船三井,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,221000
2594,キーコーヒー,9,2025-09-30,金券・ギフト,QUOカード（500円相当）など,72700
2602,日清オイリオグループ,9,2025-09-30,金券・ギフト,"QUOカード（5,000円相当）",292500
4931,新日本製薬,9,2025-09-30,金券・ギフト,"熊本城の災害復旧支援金付きQUOカード（1,000円相当）",204200
9020,東日本旅客鉄道,9,2025-09-30,買物券・プリペイドカード,"バイク購入に使える優待買物割引券（30,000円相当）など",39300
7458,第一興商,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,164900
7102,日本車輌製造,9,2025-09-30,その他,"自社製品の詰め合わせ（1,500円相当～）",496500
7634,星医療酸器,9,2025-09-30,その他,"自社製品（2,000円相当～）",135000
4526,理研ビタミン,9,2025-09-30,カタログギフト,"オリジナルカタログギフト（3,000円相当～）",348900
2185,シイエム・シイ,9,2025-09-30,金券・ギフト,"QUOカード（2,000円相当～）",258400
5463,丸一鋼管,9,2025-09-30,その他,"デジタルギフト（1,000円相当）など",52000
3556,リネットジャパングループ,9,2025-09-30,食事券,「マクドナルド」で使える優待食事無料券の冊子（1冊：18枚～）,603000
7462,CAPITA,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）など",447000
3839,ODKソリューションズ,9,2025-09-30,買物券・プリペイドカード,"自社店舗で使える優待利用割引券（10,000円相当～）など",357500
2282,日本ハム,9,2025-09-30,カタログギフト,"オリジナルカタログギフト（3,000円相当）",864000
9895,コンセック,9,2025-09-30,金券・ギフト,QUOカード（500円相当～）,227900
5445,アズパートナーズ,9,2025-09-30,金券・ギフト,"QUOカード（2,000円相当）",564000
3750,ADR120S,9,2025-09-30,金券・ギフト,"オリジナルQUOカード（2,000円相当～）",534900
